DateSim,Tambon_ID,Tambon,Amphoe_ID,Amphoe,Province_ID,Province,DateForecast,Rainfall,Watersupply,Reservoir,WaterDemand,WaterBalance,DroughtIndex,RunoffIndex
01/03/2022,500513,ป่าเมี่ยง,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon27,81.33898,11.9855,100.0,1768.5317,1756.5461,0,2
01/03/2022,500514,เทพเสด็จ,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon27,85.102,6.3204,100.0,617.7716,611.4512,0,2
01/03/2022,500601,สันมหาพน,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,75.24772,243.4661,100.0,2336.5422,2093.0762,0,1
01/03/2022,500602,แม่แตง,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,75.05521,0.4923,100.0,1036.9698,1036.4775,0,1
01/03/2022,500603,ขี้เหล็ก,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,72.817924,6.4409,100.0,1366.5355,1360.0946,0,1
01/03/2022,500604,ช่อแล,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,70.9183,0.7939,100.0,236.6758,235.8819,0,1
01/03/2022,500605,แม่หอพระ,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,70.31046,328.1579,100.0,1061.9515,733.7937000000001,0,1
01/03/2022,500606,สบเปิง,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,80.77936,1.6203,100.0,1841.7431000000001,1840.1227999999999,0,1
01/03/2022,500607,บ้านเป้า,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,72.9446,123.1528,100.0,248.6914,125.5386,0,0
01/03/2022,500608,สันป่ายาง,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,85.102,0.7836,100.0,417.34549999999996,416.5618,0,1
01/03/2022,500609,ป่าแป๋,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,85.102,24.159399999999998,100.0,194.2507,170.0913,0,2
01/03/2022,500610,เมืองก๋าย,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,85.102,0.47119999999999995,100.0,154.4152,153.94389999999999,0,2
01/03/2022,500612,กื้ดช้าง,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,83.81257,125.03519999999999,100.0,704.0708,579.0355,0,2
01/03/2022,500613,อินทขิล,5006,แม่แตง,50,เชียงใหม่,Forecastmon27,76.34527,1063.5566000000001,100.0,2894.7047,1831.1483,3,1
01/03/2022,500701,ริมใต้,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,74.4642,0.3651,100.0,468.5888,468.2237,0,1
01/03/2022,500702,ริมเหนือ,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,78.01016,46.856300000000005,100.0,295.3603,248.50400000000002,0,1
01/03/2022,500704,ขี้เหล็ก,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,79.0233,399.26149999999996,100.0,693.6134,294.3519,0,1
01/03/2022,500705,สะลวง,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,73.14718,48.604200000000006,100.0,1158.5698,1109.9655,0,1
01/03/2022,500706,ห้วยทราย,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,81.04953,1.067,100.0,438.04130000000004,436.9742,0,1
01/03/2022,500707,แม่แรม,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,85.102,0.623,100.0,126.9866,126.36359999999999,0,2
01/03/2022,500708,โป่งแยง,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,85.102,0.0969,100.0,27.6612,27.5643,0,0
01/03/2022,500709,แม่สา,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,79.0233,0.6084,100.0,243.5967,242.9883,0,1
01/03/2022,500710,ดอนแก้ว,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,70.9183,0.6966,100.0,364.7642,364.0675,0,1
01/03/2022,500711,เหมืองแก้ว,5007,แม่ริม,50,เชียงใหม่,Forecastmon27,70.64816,457.6653,100.0,716.2954,258.63009999999997,3,1
01/03/2022,500801,สะเมิงใต้,5008,สะเมิง,50,เชียงใหม่,Forecastmon27,80.8469,45.707499999999996,100.0,652.4562,606.7488,3,1
01/03/2022,500802,สะเมิงเหนือ,5008,สะเมิง,50,เชียงใหม่,Forecastmon27,85.102,10.052200000000001,100.0,125.0445,114.9922,0,1
01/03/2022,501101,เวียง,5011,พร้าว,50,เชียงใหม่,Forecastmon27,85.102,0.084,100.0,137.4617,137.3777,0,1
01/03/2022,501102,ทุ่งหลวง,5011,พร้าว,50,เชียงใหม่,Forecastmon27,72.3367,52.8422,100.0,777.037,724.1949,0,1
01/03/2022,501103,ป่าตุ้ม,5011,พร้าว,50,เชียงใหม่,Forecastmon27,85.102,0.0948,100.0,188.392,188.2972,0,1
01/03/2022,501104,ป่าไหน่,5011,พร้าว,50,เชียงใหม่,Forecastmon27,78.010155,1.234,100.0,711.3059000000001,710.072,0,2
01/03/2022,501105,สันทราย,5011,พร้าว,50,เชียงใหม่,Forecastmon27,81.556076,4.8283000000000005,100.0,443.9384,439.1101,0,1
01/03/2022,501108,เขื่อนผาก,5011,พร้าว,50,เชียงใหม่,Forecastmon27,72.23538,79.8921,100.0,1522.7671,1442.8751,0,2
01/03/2022,501110,แม่ปั๋ง,5011,พร้าว,50,เชียงใหม่,Forecastmon27,82.738045,46.0195,100.0,640.0534,594.0338999999999,0,3
01/03/2022,501111,โหล่งขอด,5011,พร้าว,50,เชียงใหม่,Forecastmon27,78.01016,27.4038,100.0,409.5495,382.1458,0,1
01/03/2022,501201,ยุหว่า,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,70.9183,1.5581,100.0,1601.7505,1600.1922,0,1
01/03/2022,501203,ท่าวังพร้าว,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,67.608795,270.7064,100.0,825.4565,554.7501,3,1
01/03/2022,501204,มะขามหลวง,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,85.102,0.24580000000000002,100.0,327.1246,326.87879999999996,0,2
01/03/2022,501205,แม่ก๊า,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,66.66323,733.8407000000001,100.0,481.7487,-252.09189999999998,3,1
01/03/2022,501206,บ้านแม,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,69.69336,362.0025,100.0,2301.4031999999997,1939.4011,0,1
01/03/2022,501207,บ้านกลาง,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,70.9183,1.8127,100.0,171.2147,169.402,0,1
01/03/2022,501208,ทุ่งสะโตก,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,68.79077,93.7042,100.0,859.0083,765.304,0,1
01/03/2022,501214,น้ำบ่อหลวง,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,78.263435,1.5476999999999999,100.0,2389.6237,2388.0761,0,1
01/03/2022,501215,มะขุนหวาน,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon27,70.9183,0.8938999999999999,100.0,964.8158000000001,963.9219,0,1
01/03/2022,501301,สันกำแพง,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,68.0816,300.3612,100.0,1581.1163999999999,1280.7553,0,1
01/03/2022,501302,ทรายมูล,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,85.102,0.1764,100.0,282.7125,282.5361,0,1
01/03/2022,501303,ร้องวัวแดง,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,74.56556,1.4039,100.0,1442.5466,1441.1426999999999,0,1
01/03/2022,501304,บวกค้าง,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,70.9183,0.5231,100.0,146.7686,146.2455,0,1
01/03/2022,501305,แช่ช้าง,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,79.7831,0.9004,100.0,1215.5453,1214.645,0,1
01/03/2022,501306,ออนใต้,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,75.567406,16.2866,100.0,1354.2255,1337.9391,0,1
01/03/2022,501310,แม่ปูคา,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,54.37073,11.0896,100.0,142.3782,131.2885,0,1
01/03/2022,501311,ห้วยทราย,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,76.5918,0.5406,100.0,506.30859999999996,505.76789999999994,0,1
01/03/2022,501313,สันกลาง,5013,สันกำแพง,50,เชียงใหม่,Forecastmon27,70.9183,47.7299,100.0,870.2921,822.5622000000001,0,1
01/03/2022,501401,สันทรายหลวง,5014,สันทราย,50,เชียงใหม่,Forecastmon27,71.93145,0.9006,100.0,514.0479,513.1473,0,2
01/03/2022,501402,สันทรายน้อย,5014,สันทราย,50,เชียงใหม่,Forecastmon27,72.3367,24.1585,100.0,642.4911,618.3325,0,1
01/03/2022,501403,สันพระเนตร,5014,สันทราย,50,เชียงใหม่,Forecastmon27,85.102,0.195,100.0,129.1674,128.9724,0,0
01/03/2022,501404,สันนาเม็ง,5014,สันทราย,50,เชียงใหม่,Forecastmon27,70.64816,90.8747,100.0,758.3684000000001,667.4935,0,1
01/03/2022,501405,สันป่าเปา,5014,สันทราย,50,เชียงใหม่,Forecastmon27,72.9446,0.5097,100.0,313.3013,312.7916,0,1
01/03/2022,501406,หนองแหย่ง,5014,สันทราย,50,เชียงใหม่,Forecastmon27,69.52997,87.2519,100.0,2772.1005999999998,2684.8488,0,2
01/03/2022,501407,หนองจ๊อม,5014,สันทราย,50,เชียงใหม่,Forecastmon27,75.6462,1.5392,100.0,487.23400000000004,485.6948,0,1
01/03/2022,501408,หนองหาร,5014,สันทราย,50,เชียงใหม่,Forecastmon27,74.46425,0.37970000000000004,100.0,290.0229,289.6432,0,1
01/03/2022,501409,แม่แฝก,5014,สันทราย,50,เชียงใหม่,Forecastmon27,77.96794,795.6404,100.0,2332.344,1536.7035,3,2
01/03/2022,501410,แม่แฝกใหม่,5014,สันทราย,50,เชียงใหม่,Forecastmon27,69.736336,407.8263,100.0,1041.3244,633.4981,3,2
01/03/2022,501411,เมืองเล็น,5014,สันทราย,50,เชียงใหม่,Forecastmon27,72.69125,0.2797,100.0,450.5936,450.31399999999996,0,2
01/03/2022,501412,ป่าไผ่,5014,สันทราย,50,เชียงใหม่,Forecastmon27,75.51114,1.7636,100.0,1350.1598000000001,1348.396,0,1
01/03/2022,501501,หางดง,5015,หางดง,50,เชียงใหม่,Forecastmon27,80.37409,18.0701,100.0,1003.7663,985.6962,0,1
01/03/2022,501502,หนองแก๋ว,5015,หางดง,50,เชียงใหม่,Forecastmon27,70.350975,2.081,100.0,787.4492,785.3683,0,1
01/03/2022,501503,หารแก้ว,5015,หางดง,50,เชียงใหม่,Forecastmon27,70.59414,26.1935,100.0,1324.0683,1297.875,0,2
01/03/2022,501504,หนองตอง,5015,หางดง,50,เชียงใหม่,Forecastmon27,65.244865,20.4419,100.0,697.3426000000001,676.9007,0,1
01/03/2022,501505,ขุนคง,5015,หางดง,50,เชียงใหม่,Forecastmon27,80.37409,3.8719,100.0,839.2678,835.3959,0,1
01/03/2022,501506,สบแม่ข่า,5015,หางดง,50,เชียงใหม่,Forecastmon27,67.3724,6.2192,100.0,294.6418,288.4226,0,1
01/03/2022,501507,บ้านแหวน,5015,หางดง,50,เชียงใหม่,Forecastmon27,78.01015,0.9460999999999999,100.0,236.1289,235.1828,0,1
01/03/2022,501508,สันผักหวาน,5015,หางดง,50,เชียงใหม่,Forecastmon27,78.010155,1.8771,100.0,1267.0563,1265.1795,0,1
01/03/2022,501509,หนองควาย,5015,หางดง,50,เชียงใหม่,Forecastmon27,79.0233,0.5863,100.0,655.6358,655.0494,0,1
01/03/2022,501510,บ้านปง,5015,หางดง,50,เชียงใหม่,Forecastmon27,80.3741,0.2582,100.0,408.3492,408.09110000000004,0,1
01/03/2022,501511,น้ำแพร่,5015,หางดง,50,เชียงใหม่,Forecastmon27,82.06265,2.7477,100.0,458.0879,455.34,0,1
01/03/2022,501601,หางดง,5016,ฮอด,50,เชียงใหม่,Forecastmon27,76.62979,303.37,100.0,1188.0264,884.6565,3,2
01/03/2022,501602,ฮอด,5016,ฮอด,50,เชียงใหม่,Forecastmon27,81.04953,1.1635,100.0,438.77189999999996,437.6084,0,1
01/03/2022,501603,บ้านตาล,5016,ฮอด,50,เชียงใหม่,Forecastmon27,75.173416,2913.8808,100.0,1011.869,-1902.0118000000002,3,1
01/03/2022,501604,บ่อหลวง,5016,ฮอด,50,เชียงใหม่,Forecastmon27,76.68045,829.2013000000001,100.0,1010.3506,181.14920000000004,3,3
01/03/2022,501606,นาคอเรือ,5016,ฮอด,50,เชียงใหม่,Forecastmon27,76.37359,27.5891,100.0,499.8705,472.2816,3,2
01/03/2022,501701,ดอยเต่า,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,85.102,1.642,100.0,134.7991,133.15709999999999,0,1
01/03/2022,501702,ท่าเดื่อ,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,74.98431,2994.4346,100.0,1882.0239000000001,-1112.4108,3,2
01/03/2022,501703,มืดกา,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,76.237206,3167.1191,100.0,1269.2002,-1897.9189000000001,3,2
01/03/2022,501704,บ้านแอ่น,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,71.09563,1468.331,100.0,533.3093,-935.0217000000001,3,1
01/03/2022,501705,บงตัน,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,69.97276,1471.1770999999999,100.0,569.5062,-901.671,3,2
01/03/2022,501706,โปงทุ่ง,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon27,68.4362,6412.9643,100.0,1632.1828,-4780.7815,3,2
01/03/2022,501801,อมก๋อย,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,82.61985,82.7217,100.0,2467.1713,2384.4494,3,1
01/03/2022,501802,ยางเปียง,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,83.88625,41.6516,100.0,1086.6125,1044.9608,3,2
01/03/2022,501803,แม่ตื่น,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,57.139915,492.0231,100.0,479.452,-12.571000000000012,3,1
01/03/2022,501804,ม่อนจอง,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,82.97445,128.8108,100.0,627.5458,498.73519999999996,0,2
01/03/2022,501805,สบโขง,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,85.102,24.4664,100.0,442.1583,417.69190000000003,0,2
01/03/2022,501806,นาเกียน,5018,อมก๋อย,50,เชียงใหม่,Forecastmon27,85.102,1.1007,100.0,212.4783,211.3778,0,1
01/03/2022,501901,ยางเนิ้ง,5019,สารภี,50,เชียงใหม่,Forecastmon27,85.102,0.5906,100.0,827.7655,827.1748,0,1
01/03/2022,501902,สารภี,5019,สารภี,50,เชียงใหม่,Forecastmon27,76.02444,7.6396,100.0,949.9859,942.3462,0,1
01/03/2022,501903,ชมภู,5019,สารภี,50,เชียงใหม่,Forecastmon27,72.7757,3.6119999999999997,100.0,739.7832,736.1712,0,1
01/03/2022,501904,ไชยสถาน,5019,สารภี,50,เชียงใหม่,Forecastmon27,85.102,2.549,100.0,420.7815,418.2327,0,1
01/03/2022,501905,ขัวมุง,5019,สารภี,50,เชียงใหม่,Forecastmon27,76.5918,0.8683000000000001,100.0,641.5884,640.7201,0,2
01/03/2022,501906,หนองแฝก,5019,สารภี,50,เชียงใหม่,Forecastmon27,69.93899,3.979,100.0,1005.1681000000001,1001.1892,0,1
01/03/2022,501907,หนองผึ้ง,5019,สารภี,50,เชียงใหม่,Forecastmon27,72.9446,0.7794,100.0,486.5735,485.7941,0,1
01/03/2022,501908,ท่ากว้าง,5019,สารภี,50,เชียงใหม่,Forecastmon27,75.64623,1.2347,100.0,308.8673,307.6325,0,1
01/03/2022,501909,ดอนแก้ว,5019,สารภี,50,เชียงใหม่,Forecastmon27,78.01015,0.7993,100.0,347.8784,347.0792,0,1
01/03/2022,501910,ท่าวังตาล,5019,สารภี,50,เชียงใหม่,Forecastmon27,70.9183,0.3769,100.0,327.4136,327.0368,0,1
01/03/2022,501911,สันทราย,5019,สารภี,50,เชียงใหม่,Forecastmon27,68.0816,956.9923,100.0,362.4015,-594.5908,0,1
01/03/2022,501912,ป่าบง,5019,สารภี,50,เชียงใหม่,Forecastmon27,78.01015,67.5307,100.0,388.97499999999997,321.4443,0,1
01/03/2022,502001,เมืองแหง,5020,เวียงแหง,50,เชียงใหม่,Forecastmon27,85.102,1.6336,100.0,299.5541,297.9203,0,3
01/03/2022,502003,แสนไห,5020,เวียงแหง,50,เชียงใหม่,Forecastmon27,85.102,0.7561,100.0,84.1148,83.3588,0,2
01/03/2022,502102,ศรีดงเย็น,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon27,85.102,0.2092,100.0,69.42699999999999,69.21770000000001,0,1
01/03/2022,502201,บ้านกาด,5022,แม่วาง,50,เชียงใหม่,Forecastmon27,70.91833,32.3474,100.0,42.5664,10.219,0,1
01/03/2022,502202,ทุ่งปี๊,5022,แม่วาง,50,เชียงใหม่,Forecastmon27,70.91833,33.2311,100.0,228.54500000000002,195.31380000000001,0,1
01/03/2022,502203,ทุ่งรวงทอง,5022,แม่วาง,50,เชียงใหม่,Forecastmon27,68.0816,0.0998,100.0,109.3304,109.2306,3,1
01/03/2022,502204,แม่วิน,5022,แม่วาง,50,เชียงใหม่,Forecastmon27,85.102,3.7201,100.0,840.1795,836.4594,3,1
01/03/2022,502205,ดอนเปา,5022,แม่วาง,50,เชียงใหม่,Forecastmon27,71.01964,171.2673,100.0,1531.799,1360.5318,0,2
01/03/2022,502301,ออนเหนือ,5023,แม่ออน,50,เชียงใหม่,Forecastmon27,79.0233,0.8393,100.0,1261.5554,1260.7160999999999,0,2
01/03/2022,502302,ออนกลาง,5023,แม่ออน,50,เชียงใหม่,Forecastmon27,75.8826,4.6983,100.0,1247.3333,1242.6351,0,1
01/03/2022,502303,บ้านสหกรณ์,5023,แม่ออน,50,เชียงใหม่,Forecastmon27,81.55607,0.3062,100.0,955.6410000000001,955.3348,0,1
01/03/2022,502304,ห้วยแก้ว,5023,แม่ออน,50,เชียงใหม่,Forecastmon27,85.102,0.2577,100.0,29.018,28.7603,0,1
01/03/2022,502305,แม่ทา,5023,แม่ออน,50,เชียงใหม่,Forecastmon27,77.5036,30.3342,100.0,952.4207,922.0866,0,1
01/03/2022,502401,ดอยหล่อ,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon27,85.102,5.3502,100.0,677.0894999999999,671.7392,0,2
01/03/2022,502402,สองแคว,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon27,72.9446,875.6625,100.0,865.7339999999999,-9.928499999999985,3,2
01/03/2022,502403,ยางคราม,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon27,76.99707,1.0186,100.0,483.2367,482.2182,0,2
01/03/2022,502404,สันติสุข,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon27,79.48308,3.4468,100.0,1238.9304,1235.4837,0,2
01/03/2022,502501,บ้านจันทร์,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon27,82.06265,0.7331,100.0,1142.476,1141.7429,0,2
01/03/2022,502502,แม่แดด,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon27,85.102,4.1533,100.0,351.2554,347.1021,0,1
01/03/2022,502503,แจ่มหลวง,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon27,82.97445,9.0246,100.0,664.6578,655.6333,3,1
01/03/2022,510101,ในเมือง,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,74.46425,133.9475,100.0,579.0655999999999,445.1181,0,2
01/03/2022,510102,เหมืองง่า,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,79.42853,127.0446,100.0,509.9407,382.896,0,1
01/03/2022,510103,อุโมงค์,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,69.78364,123.7495,100.0,672.729,548.9793,0,2
01/03/2022,510104,หนองช้างคืน,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,70.91835,0.2071,100.0,237.6354,237.4282,0,1
01/03/2022,510105,ประตูป่า,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,76.5918,0.6231,100.0,226.7486,226.12550000000002,0,2
01/03/2022,510106,ริมปิง,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,79.78313,2.1184,100.0,493.9429,491.82460000000003,0,1
01/03/2022,510107,ต้นธง,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,68.0816,142.22279999999998,100.0,975.8576,833.6349,0,1
01/03/2022,510108,บ้านแป้น,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,70.9183,150.2582,100.0,275.4771,125.2188,0,0
01/03/2022,510109,เหมืองจี้,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,70.9183,0.5244,100.0,302.3231,301.7987,0,3
01/03/2022,510110,ป่าสัก,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,77.672455,9.9383,100.0,2517.2811,2507.3429,0,2
01/03/2022,510111,เวียงยอง,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,56.7347,133.5182,100.0,98.211,-35.3073,0,0
01/03/2022,510112,บ้านกลาง,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,80.71795,22.293200000000002,100.0,1437.1263,1414.8334,3,2
01/03/2022,510113,มะเขือแจ้,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,76.02444,1.3479999999999999,100.0,1407.2434,1405.8953999999999,0,3
01/03/2022,510116,ศรีบัวบาน,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,72.5393,3.1061,100.0,1276.2911,1273.1852,0,2
01/03/2022,510117,หนองหนาม,5101,เมืองลำพูน,51,ลำพูน,Forecastmon27,76.32163,2.2853000000000003,100.0,710.4264,708.1411,0,3
01/03/2022,510201,ทาปลาดุก,5102,แม่ทา,51,ลำพูน,Forecastmon27,85.102,0.3005,100.0,180.0012,179.7007,0,1
01/03/2022,510202,ทาสบเส้า,5102,แม่ทา,51,ลำพูน,Forecastmon27,80.37409,0.5114000000000001,100.0,566.4555,565.9442,0,1
01/03/2022,510204,ทาขุมเงิน,5102,แม่ทา,51,ลำพูน,Forecastmon27,85.102,0.1335,100.0,79.9573,79.8238,0,0
01/03/2022,510206,ทาแม่ลอบ,5102,แม่ทา,51,ลำพูน,Forecastmon27,85.102,0.6061,100.0,260.7464,260.1402,0,1
01/03/2022,510301,บ้านโฮ่ง,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon27,62.40815,0.3661,100.0,252.6098,252.2437,0,1
01/03/2022,510303,เหล่ายาว,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon27,76.5918,0.5356,100.0,256.1519,255.6164,0,2
01/03/2022,510304,ศรีเตี้ย,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon27,77.44282,1.1959,100.0,1045.3875,1044.1918,0,2
01/03/2022,510305,หนองปลาสะวาย,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon27,80.84689,1127.0856999999999,100.0,900.5394000000001,-226.54640000000006,3,2
01/03/2022,510401,ลี้,5104,ลี้,51,ลำพูน,Forecastmon27,83.32903,4.200699999999999,100.0,1608.048,1603.8473,0,1
01/03/2022,510402,แม่ตืน,5104,ลี้,51,ลำพูน,Forecastmon27,77.65557,89.83449999999999,100.0,1465.2507,1375.4162,3,1
01/03/2022,510403,นาทราย,5104,ลี้,51,ลำพูน,Forecastmon27,68.0816,0.3037,100.0,231.0114,230.7077,0,1
01/03/2022,510404,ดงดำ,5104,ลี้,51,ลำพูน,Forecastmon27,70.9183,0.0876,100.0,320.5327,320.4452,0,1
01/03/2022,510405,ก้อ,5104,ลี้,51,ลำพูน,Forecastmon27,55.94669,8267.6396,100.0,456.7555,-7810.8839,0,3
01/03/2022,510406,แม่ลาน,5104,ลี้,51,ลำพูน,Forecastmon27,79.42853,0.5956,100.0,292.4817,291.8859,0,2
01/03/2022,510408,ป่าไผ่,5104,ลี้,51,ลำพูน,Forecastmon27,83.07577,75.0419,100.0,1619.5904,1544.5484,0,1
01/03/2022,510409,ศรีวิชัย,5104,ลี้,51,ลำพูน,Forecastmon27,80.03639,104.2588,100.0,907.3863,803.1274999999999,0,1
01/03/2022,510501,ทุ่งหัวช้าง,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon27,85.102,0.2275,100.0,386.9412,386.7137,0,1
01/03/2022,510502,บ้านปวง,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon27,85.102,1.8383,100.0,481.80740000000003,479.969,3,1
01/03/2022,510503,ตะเคียนปม,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon27,85.102,1.1561,100.0,319.6032,318.447,3,1
01/03/2022,510601,ปากบ่อง,5106,ป่าซาง,51,ลำพูน,Forecastmon27,68.0816,223.5162,100.0,429.89509999999996,206.3788,0,1
01/03/2022,510602,ป่าซาง,5106,ป่าซาง,51,ลำพูน,Forecastmon27,69.49995,73.35810000000001,100.0,579.2895000000001,505.9313,0,2
01/03/2022,510603,แม่แรง,5106,ป่าซาง,51,ลำพูน,Forecastmon27,85.102,2.4315,100.0,461.6662,459.2348,0,3
01/03/2022,510604,ม่วงน้อย,5106,ป่าซาง,51,ลำพูน,Forecastmon27,85.102,0.3005,100.0,362.0111,361.7106,0,3
01/03/2022,510605,บ้านเรือน,5106,ป่าซาง,51,ลำพูน,Forecastmon27,68.0816,737.8992,100.0,149.0618,-588.8374,3,1
01/03/2022,510606,มะกอก,5106,ป่าซาง,51,ลำพูน,Forecastmon27,85.102,0.9882000000000001,100.0,505.50739999999996,504.5192,0,2
01/03/2022,510608,น้ำดิบ,5106,ป่าซาง,51,ลำพูน,Forecastmon27,80.137695,881.162,100.0,844.3677,-36.794399999999996,3,2
01/03/2022,510611,นครเจดีย์,5106,ป่าซาง,51,ลำพูน,Forecastmon27,81.55607,0.5440999999999999,100.0,967.5084,966.9644000000001,0,2
01/03/2022,510701,บ้านธิ,5107,บ้านธิ,51,ลำพูน,Forecastmon27,68.0816,218.1021,100.0,330.5594,112.4573,0,1
01/03/2022,510702,ห้วยยาบ,5107,บ้านธิ,51,ลำพูน,Forecastmon27,74.26163,1.2483,100.0,1225.4472,1224.1988000000001,0,2
01/03/2022,510801,หนองล่อง,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon27,68.77631,2303.4875,100.0,1707.9589,-595.5286,3,2
01/03/2022,510802,หนองยวง,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon27,85.102,0.1191,100.0,211.7773,211.6582,0,1
01/03/2022,510803,วังผาง,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon27,75.52802,1823.6576,100.0,452.9156,-1370.7422,3,2
01/03/2022,580408,ป่าแป๋,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon27,85.102,12.417,100.0,84.8786,72.4615,0,1
01/03/2022,580505,ห้วยห้อม,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon27,85.102,0.2933,100.0,97.5164,97.22309999999999,3,2
01/03/2022,620106,ทรงธรรม,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon27,72.9446,2348.9568,100.0,173.6821,-2175.2747,3,1
01/03/2022,620107,ลานดอกไม้,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon27,68.0816,2348.1533,100.0,100.153,-2248.0003,3,1
01/03/2022,620110,หนองปลิง,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon27,85.102,6.2487,100.0,178.9789,172.7302,3,1
01/03/2022,620603,ท่าไม้,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon27,68.0816,2.9945,100.0,222.929,219.9345,0,1
